date,time,latitude,longitude,gps_speed,gps_alt,gps_heading,gps_distance,speed,voltage,phase_current,current,power,torque,pwm,battery_level,distance,totaldistance,system_temp,temp2,tilt,roll,mode,alert
2026-04-10,05:00:07.200,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.56,0.28,45.65,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:07.400,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.64,0.32,52.44,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:07.600,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.46,0.23,37.19,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:07.800,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.68,0.34,55.05,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:08.000,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.66,0.33,53.80,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:08.200,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.72,0.36,58.81,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:08.400,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.72,0.36,58.47,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:08.600,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.61,0.31,49.83,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:08.800,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.70,0.35,56.83,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:09.000,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.44,0.22,35.49,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:09.200,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.66,0.33,53.88,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:09.400,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.77,0.39,63.07,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:09.600,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.73,0.36,59.09,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:09.800,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.75,0.37,61.01,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:10.000,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.56,0.28,45.33,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:10.200,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.67,0.34,54.78,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:10.400,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.65,0.33,53.15,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:10.600,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.53,0.26,43.17,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:10.800,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.58,0.29,47.63,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:11.000,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.73,0.37,59.58,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:11.200,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.48,0.24,39.07,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:11.400,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.74,0.37,60.56,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:11.600,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.68,0.34,55.52,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:11.800,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.78,0.39,63.52,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:12.000,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.55,0.27,44.73,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:12.200,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.77,0.39,62.91,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:12.400,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.50,0.25,40.42,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:12.600,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.63,0.32,51.46,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:12.800,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.44,0.22,35.96,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:13.000,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.58,0.29,47.47,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:13.200,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.75,0.38,61.28,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:13.400,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.59,0.29,47.83,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:13.600,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.63,0.31,51.22,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:13.800,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.60,0.30,48.86,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:14.000,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.78,0.39,63.43,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:14.200,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.66,0.33,54.07,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:14.400,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.69,0.34,55.83,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:14.600,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.66,0.33,53.62,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:14.800,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.70,0.35,57.36,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:15.000,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.78,0.39,63.93,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:15.200,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.53,0.26,42.84,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:15.400,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.65,0.32,52.63,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:15.600,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.47,0.23,38.28,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:15.800,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.45,0.23,36.68,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:16.000,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.72,0.36,58.42,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:16.200,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.73,0.37,59.84,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:16.400,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.99,0.53,0.27,43.49,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:16.600,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.77,0.39,62.95,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:16.800,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.59,0.30,48.42,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:17.000,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.70,0.35,57.25,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:17.200,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.73,0.37,59.49,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:17.400,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.74,0.37,60.19,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:17.600,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.64,0.32,51.97,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:17.800,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.62,0.31,50.35,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:18.000,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.56,0.28,45.85,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:18.200,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.48,0.24,39.23,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:18.400,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.59,0.30,48.46,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:18.600,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.75,0.37,61.11,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:18.800,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.73,0.37,59.52,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:19.000,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.52,0.26,42.06,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:19.200,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.78,0.39,63.32,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:19.400,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.63,0.32,51.61,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:19.600,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.44,0.22,35.49,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:19.800,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.61,0.30,49.55,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:20.000,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.73,0.36,59.49,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:20.200,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.71,0.36,58.18,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:20.400,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.61,0.30,49.38,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:20.600,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.55,0.28,45.06,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:20.800,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.52,0.26,42.11,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:21.000,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.63,0.32,51.42,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:21.200,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.46,0.23,37.84,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:21.400,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.66,0.33,54.15,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:21.600,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.56,0.28,45.59,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:21.800,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.56,0.28,45.38,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:22.000,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.54,0.27,44.13,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:22.200,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.59,0.29,47.90,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:22.400,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.45,0.23,36.96,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:22.600,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.61,0.30,49.45,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:22.800,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.54,0.27,43.71,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:23.000,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.53,0.27,43.31,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:23.200,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.58,0.29,47.33,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:23.400,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.48,0.24,39.11,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:23.600,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.77,0.38,62.34,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:23.800,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.64,0.32,52.52,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:24.000,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.46,0.23,37.44,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:24.200,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.53,0.27,43.59,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:24.400,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.76,0.38,61.78,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:24.600,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.55,0.28,45.17,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:24.800,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.43,0.22,35.28,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:25.000,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.71,0.36,58.08,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:25.200,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.48,0.24,38.83,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:25.400,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.68,0.34,55.18,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:25.600,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.65,0.33,53.13,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:25.800,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.75,0.37,61.07,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:26.000,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.70,0.35,56.84,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:26.200,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.72,0.36,58.29,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:26.400,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.52,0.26,42.36,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:26.600,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.75,0.37,61.01,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:26.800,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.45,0.23,36.84,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:27.000,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.67,0.33,54.54,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:27.200,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.61,0.31,49.90,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:27.400,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.45,0.23,37.00,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:27.600,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.69,0.35,56.47,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:27.800,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.98,0.44,0.22,35.88,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:28.000,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.97,0.71,0.36,57.87,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:28.200,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.97,0.67,0.33,54.46,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:28.400,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.97,0.54,0.27,43.78,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:28.600,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.97,0.78,0.39,63.64,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:28.800,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.97,0.57,0.28,46.34,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:29.000,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.97,0.60,0.30,48.77,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:29.200,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.97,0.65,0.32,52.76,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:29.400,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.97,0.56,0.28,45.98,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:29.600,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.97,0.53,0.26,42.88,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:29.800,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.97,0.54,0.27,43.78,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:30.000,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.97,0.50,0.25,41.14,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:30.200,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.97,0.62,0.31,50.36,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:30.400,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.97,0.60,0.30,48.71,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:30.600,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.97,0.63,0.31,51.30,0.00,5,100,0,0,25,20,0.00,0.00,,
2026-04-10,05:00:30.800,55.75580000,37.61730000,0.000000,150.000000,45.0,0,0.00,162.97,0.68,0.34,55.78,0.00,5,100,0,0,25,20,0.00,0.00,,
