date,time,latitude,longitude,gps_speed,gps_alt,gps_heading,gps_distance,speed,voltage,phase_current,current,power,torque,pwm,battery_level,distance,totaldistance,system_temp,temp2,tilt,roll,mode,alert
2026-03-31,20:00:14.979,55.84539744,37.70941331,74.7,169.113525390625,187.1,247,81.29,153.50,65.60,28.54,4380.89,0.00,47.00,65,277,832740,35,20,0.00,0.00,,
2026-03-31,20:00:15.275,55.84539744,37.70941331,74.7,169.113525390625,187.1,247,81.25,153.60,64.50,29.83,4581.89,0.00,48.00,65,284,832747,35,20,0.00,0.00,,
2026-03-31,20:00:15.575,55.84539744,37.70941331,74.7,169.113525390625,187.1,247,80.03,153.70,51.20,27.35,4203.70,0.00,46.00,66,291,832754,35,20,0.00,0.00,,
2026-03-31,20:00:15.874,55.84521317,37.70937597,73.43999862670898,169.20416259765625,186.4,267,79.63,153.90,53.60,26.10,4016.79,0.00,45.00,66,297,832760,35,20,0.00,0.00,,
2026-03-31,20:00:16.193,55.84521317,37.70937597,73.43999862670898,169.20416259765625,186.4,267,79.60,153.90,78.20,33.10,5094.09,0.00,49.00,66,304,832767,35,20,0.00,0.00,,
2026-03-31,20:00:16.479,55.84521317,37.70937597,73.43999862670898,169.20416259765625,186.4,267,79.78,153.60,91.80,42.93,6594.05,0.00,51.00,65,310,832773,35,20,0.00,0.00,,
2026-03-31,20:00:16.801,55.84521317,37.70937597,73.43999862670898,169.20416259765625,186.4,267,80.28,153.20,107.50,50.73,7771.84,0.00,55.00,64,317,832780,35,20,0.00,0.00,,
2026-03-31,20:00:17.080,55.84502999,37.70933843,73.29600219726562,169.3587646484375,186.4,288,82.76,152.70,116.20,55.51,8476.38,0.00,54.00,62,324,832787,35,20,0.00,0.00,,
2026-03-31,20:00:17.375,55.84502999,37.70933843,73.29600219726562,169.3587646484375,186.4,288,83.41,152.20,121.50,59.53,9060.47,0.00,57.00,61,331,832794,35,20,0.00,0.00,,
2026-03-31,20:00:17.678,55.84502999,37.70933843,73.29600219726562,169.3587646484375,186.4,288,84.67,151.70,129.80,66.04,10018.27,0.00,59.00,59,338,832801,35,20,0.00,0.00,,
2026-03-31,20:00:17.980,55.84482754,37.70935003,78.15599670410157,170.9776611328125,178.6,311,86.26,151.10,102.90,66.57,10058.73,0.00,56.00,58,345,832808,35,20,0.00,0.00,,
2026-03-31,20:00:18.293,55.84482754,37.70935003,78.15599670410157,170.9776611328125,178.6,311,87.73,150.70,105.70,63.53,9573.97,0.00,56.00,56,352,832815,36,20,0.00,0.00,,
2026-03-31,20:00:18.592,55.84482754,37.70935003,78.15599670410157,170.9776611328125,178.6,311,88.45,150.40,112.30,61.94,9315.78,0.00,60.00,55,360,832823,36,20,0.00,0.00,,
2026-03-31,20:00:18.893,55.8446312,37.70935749,81.43200302124023,171.30328369140625,178.0,332,88.92,150.00,106.60,64.79,9718.50,0.00,59.00,54,367,832830,36,20,0.00,0.00,,
2026-03-31,20:00:19.196,55.8446312,37.70935749,81.43200302124023,171.30328369140625,178.0,332,89.89,149.70,83.60,67.11,10046.37,0.00,54.00,53,375,832838,36,20,0.00,0.00,,
2026-03-31,20:00:19.498,55.8446312,37.70935749,81.43200302124023,171.30328369140625,178.0,332,91.22,149.40,112.50,66.18,9887.29,0.00,61.00,52,382,832845,36,20,0.00,0.00,,
2026-03-31,20:00:19.794,55.8446312,37.70935749,81.43200302124023,171.30328369140625,178.0,332,91.26,149.10,127.20,68.32,10186.51,0.00,64.00,51,390,832853,37,20,0.00,0.00,,
2026-03-31,20:00:20.100,55.84442336,37.7093701,84.20399780273438,171.66558837890625,175.8,356,92.99,148.80,88.10,69.94,10407.07,0.00,65.00,50,398,832861,37,20,0.00,0.00,,
2026-03-31,20:00:20.396,55.84442336,37.7093701,84.20399780273438,171.66558837890625,175.8,356,93.74,148.70,114.40,70.55,10490.79,0.00,65.00,50,405,832868,37,20,0.00,0.00,,
2026-03-31,20:00:20.699,55.84442336,37.7093701,84.20399780273438,171.66558837890625,175.8,356,95.04,148.20,124.70,75.73,11223.19,0.00,70.00,49,413,832876,37,20,0.00,0.00,,
2026-03-31,20:00:21.000,55.8442076,37.70939482,86.00399780273438,171.4786376953125,177.2,380,95.00,148.10,97.70,67.31,9968.61,0.00,65.00,48,421,832884,37,20,0.00,0.00,,
2026-03-31,20:00:21.298,55.8442076,37.70939482,86.00399780273438,171.4786376953125,177.2,380,96.12,147.70,136.20,78.70,11623.99,0.00,61.00,47,429,832892,37,20,0.00,0.00,,
2026-03-31,20:00:21.600,55.8442076,37.70939482,86.00399780273438,171.4786376953125,177.2,380,97.06,147.30,98.60,80.59,11870.91,0.00,61.00,46,437,832900,38,20,0.00,0.00,,
2026-03-31,20:00:21.897,55.84398653,37.70941953,90.2879997253418,172.29486083984375,175.9,404,97.88,147.20,110.60,70.18,10330.50,0.00,67.00,46,445,832908,38,20,0.00,0.00,,
2026-03-31,20:00:22.201,55.84398653,37.70941953,90.2879997253418,172.29486083984375,175.9,404,97.92,147.10,109.70,70.17,10322.01,0.00,69.00,45,454,832917,38,20,0.00,0.00,,
2026-03-31,20:00:22.497,55.84398653,37.70941953,90.2879997253418,172.29486083984375,175.9,404,99.58,146.70,122.70,78.94,11580.50,0.00,63.00,44,462,832925,38,20,0.00,0.00,,
2026-03-31,20:00:22.800,55.84398653,37.70941953,90.2879997253418,172.29486083984375,175.9,404,101.02,146.50,118.30,77.34,11330.31,0.00,72.00,43,470,832933,38,20,0.00,0.00,,
2026-03-31,20:00:23.097,55.8437581,37.70945115,91.65599670410157,172.207763671875,176.3,430,100.76,146.50,82.40,68.83,10083.60,0.00,70.00,43,479,832942,38,20,0.00,0.00,,
2026-03-31,20:00:23.397,55.8437581,37.70945115,91.65599670410157,172.207763671875,176.3,430,101.23,146.40,99.50,71.37,10448.57,0.00,68.00,43,487,832950,39,20,0.00,0.00,,
2026-03-31,20:00:23.696,55.8437581,37.70945115,91.65599670410157,172.207763671875,176.3,430,101.45,146.40,77.70,70.71,10351.94,0.00,63.00,43,496,832959,39,20,0.00,0.00,,
2026-03-31,20:00:23.993,55.843524,37.70948411,94.57200164794922,172.28277587890625,175.4,456,102.85,146.20,134.50,82.54,12067.35,0.00,70.00,42,504,832967,39,20,0.00,0.00,,
2026-03-31,20:00:24.298,55.843524,37.70948411,94.57200164794922,172.28277587890625,175.4,456,103.07,146.30,52.50,64.22,9395.39,0.00,62.00,43,513,832976,39,20,0.00,0.00,,
2026-03-31,20:00:24.597,55.843524,37.70948411,94.57200164794922,172.28277587890625,175.4,456,100.62,147.40,6.80,27.09,3993.07,0.00,49.00,46,521,832984,39,20,0.00,0.00,,
2026-03-31,20:00:24.896,55.84329129,37.70952494,93.45599670410157,172.1068115234375,174.6,482,97.88,148.70,7.60,6.83,1015.62,0.00,45.00,50,530,832993,39,20,0.00,0.00,,
2026-03-31,20:00:25.197,55.84329129,37.70952494,93.45599670410157,172.1068115234375,174.6,482,93.82,150.20,35.40,-6.14,-922.23,0.00,37.00,55,538,833001,39,20,0.00,0.00,,
2026-03-31,20:00:25.498,55.84329129,37.70952494,93.45599670410157,172.1068115234375,174.6,482,90.36,151.40,19.00,-6.35,-961.39,0.00,41.00,58,545,833008,39,20,0.00,0.00,,
2026-03-31,20:00:25.795,55.84329129,37.70952494,93.45599670410157,172.1068115234375,174.6,482,87.12,152.40,8.00,-2.74,-417.58,0.00,40.00,62,552,833015,38,20,0.00,0.00,,
2026-03-31,20:00:26.099,55.84308759,37.70955138,79.4879997253418,171.51959228515625,175.1,505,85.46,153.30,33.60,-4.24,-649.99,0.00,38.00,64,560,833023,38,20,0.00,0.00,,
2026-03-31,20:00:26.398,55.84308759,37.70955138,79.4879997253418,171.51959228515625,175.1,505,81.61,154.30,33.60,-10.34,-1595.46,0.00,34.00,67,567,833030,38,20,0.00,0.00,,
2026-03-31,20:00:26.697,55.84308759,37.70955138,79.4879997253418,171.51959228515625,175.1,505,78.88,154.90,4.00,-3.92,-607.21,0.00,33.00,69,573,833036,38,20,0.00,0.00,,
2026-03-31,20:00:27.013,55.84289772,37.70957618,72.25199890136719,172.06842041015625,174.2,526,77.08,155.20,35.10,8.23,1277.30,0.00,41.00,70,580,833043,38,20,0.00,0.00,,
2026-03-31,20:00:27.313,55.84289772,37.70957618,72.25199890136719,172.06842041015625,174.2,526,76.97,155.40,5.50,9.07,1409.48,0.00,39.00,71,586,833049,38,20,0.00,0.00,,
2026-03-31,20:00:27.615,55.84289772,37.70957618,72.25199890136719,172.06842041015625,174.2,526,74.70,155.90,22.50,-0.07,-10.91,0.00,31.00,72,592,833055,38,20,0.00,0.00,,
2026-03-31,20:00:27.915,55.84272409,37.70960827,66.96000137329102,172.40911865234375,172.7,545,71.82,156.30,3.40,-1.38,-215.69,0.00,32.00,74,599,833062,37,20,0.00,0.00,,
2026-03-31,20:00:28.215,55.84272409,37.70960827,66.96000137329102,172.40911865234375,172.7,545,71.35,156.50,8.70,3.45,539.93,0.00,29.00,74,605,833068,37,20,0.00,0.00,,
2026-03-31,20:00:28.515,55.84272409,37.70960827,66.96000137329102,172.40911865234375,172.7,545,68.08,156.90,1.00,-1.96,-307.52,0.00,28.00,75,610,833073,37,20,0.00,0.00,,
2026-03-31,20:00:28.818,55.84272409,37.70960827,66.96000137329102,172.40911865234375,172.7,545,66.49,157.10,26.60,4.92,772.93,0.00,34.00,76,616,833079,37,20,0.00,0.00,,
2026-03-31,20:00:29.118,55.84256439,37.70964532,60.984001922607426,172.219482421875,172.4,563,66.82,156.80,56.70,18.48,2897.66,0.00,37.00,75,622,833085,37,20,0.00,0.00,,
2026-03-31,20:00:29.417,55.84256439,37.70964532,60.984001922607426,172.219482421875,172.4,563,68.18,156.50,49.20,24.00,3756.00,0.00,36.00,74,627,833090,36,20,0.00,0.00,,
2026-03-31,20:00:29.715,55.84256439,37.70964532,60.984001922607426,172.219482421875,172.4,563,68.00,156.20,72.30,25.44,3973.73,0.00,37.00,73,633,833096,36,20,0.00,0.00,,
2026-03-31,20:00:30.017,55.84240864,37.70968565,60.76799697875977,172.098388671875,171.4,581,69.59,155.80,100.00,35.38,5512.20,0.00,42.00,72,639,833102,36,20,0.00,0.00,,
2026-03-31,20:00:30.319,55.84240864,37.70968565,60.76799697875977,172.098388671875,171.4,581,71.32,155.20,68.70,40.18,6235.94,0.00,42.00,70,644,833107,36,20,0.00,0.00,,
2026-03-31,20:00:30.621,55.84240864,37.70968565,60.76799697875977,172.098388671875,171.4,581,70.52,155.20,43.20,27.13,4210.58,0.00,37.00,70,650,833113,36,20,0.00,0.00,,
2026-03-31,20:00:30.917,55.84224494,37.70971854,65.55599670410156,172.438232421875,174.0,599,69.88,154.90,83.10,31.26,4842.17,0.00,40.00,69,656,833119,36,20,0.00,0.00,,
2026-03-31,20:00:31.221,55.84224494,37.70971854,65.55599670410156,172.438232421875,174.0,599,72.04,154.50,89.80,40.42,6244.89,0.00,42.00,68,662,833125,36,20,0.00,0.00,,
2026-03-31,20:00:31.520,55.84224494,37.70971854,65.55599670410156,172.438232421875,174.0,599,73.73,153.90,89.90,47.07,7244.07,0.00,44.00,66,668,833131,36,20,0.00,0.00,,
2026-03-31,20:00:31.815,55.84224494,37.70971854,65.55599670410156,172.438232421875,174.0,599,75.38,153.40,95.40,49.77,7634.72,0.00,44.00,65,674,833137,36,20,0.00,0.00,,
2026-03-31,20:00:32.115,55.84208004,37.70973882,67.17599945068359,171.95703125,177.1,618,77.62,152.80,129.50,58.01,8863.93,0.00,48.00,63,681,833144,36,20,0.00,0.00,,
2026-03-31,20:00:32.419,55.84208004,37.70973882,67.17599945068359,171.95703125,177.1,618,78.44,152.30,94.10,55.78,8495.29,0.00,45.00,61,687,833150,36,20,0.00,0.00,,
2026-03-31,20:00:32.716,55.84208004,37.70973882,67.17599945068359,171.95703125,177.1,618,80.06,151.80,112.70,58.66,8904.59,0.00,46.00,60,694,833157,36,20,0.00,0.00,,
2026-03-31,20:00:33.018,55.84190678,37.70974661,72.64800109863282,171.5577392578125,178.6,637,82.15,151.20,117.30,63.27,9566.42,0.00,50.00,58,701,833164,37,20,0.00,0.00,,
2026-03-31,20:00:33.322,55.84190678,37.70974661,72.64800109863282,171.5577392578125,178.6,637,83.66,150.50,139.60,73.14,11007.57,0.00,53.00,56,708,833171,37,20,0.00,0.00,,
2026-03-31,20:00:33.620,55.84190678,37.70974661,72.64800109863282,171.5577392578125,178.6,637,86.11,149.90,137.80,72.57,10878.24,0.00,60.00,54,715,833178,37,20,0.00,0.00,,
2026-03-31,20:00:33.918,55.8417148,37.70976399,79.70399780273438,171.72320556640625,177.4,658,86.80,149.40,141.50,72.55,10838.97,0.00,55.00,52,722,833185,37,20,0.00,0.00,,
2026-03-31,20:00:34.216,55.8417148,37.70976399,79.70399780273438,171.72320556640625,177.4,658,89.21,148.80,121.00,74.73,11119.82,0.00,59.00,50,729,833192,37,20,0.00,0.00,,
2026-03-31,20:00:34.520,55.8417148,37.70976399,79.70399780273438,171.72320556640625,177.4,658,90.04,148.40,133.00,73.87,10962.31,0.00,58.00,49,737,833200,38,20,0.00,0.00,,
2026-03-31,20:00:34.816,55.8417148,37.70976399,79.70399780273438,171.72320556640625,177.4,658,91.73,148.00,120.00,71.31,10553.88,0.00,64.00,48,745,833208,38,20,0.00,0.00,,
2026-03-31,20:00:35.118,55.84150854,37.7097765,85.32000274658203,171.66552734375,178.2,681,94.07,147.50,111.00,77.56,11440.10,0.00,65.00,46,752,833215,38,20,0.00,0.00,,
2026-03-31,20:00:35.417,55.84150854,37.7097765,85.32000274658203,171.66552734375,178.2,681,95.04,147.10,123.20,79.35,11672.39,0.00,67.00,45,760,833223,38,20,0.00,0.00,,
2026-03-31,20:00:35.719,55.84150854,37.7097765,85.32000274658203,171.66552734375,178.2,681,95.72,147.10,106.50,66.58,9793.92,0.00,61.00,45,768,833231,38,20,0.00,0.00,,
2026-03-31,20:00:36.033,55.84129341,37.70978649,88.2360008239746,171.38128662109375,178.7,705,97.09,146.90,130.50,71.85,10554.77,0.00,66.00,45,776,833239,39,20,0.00,0.00,,
2026-03-31,20:00:36.334,55.84129341,37.70978649,88.2360008239746,171.38128662109375,178.7,705,98.06,146.60,114.70,76.97,11283.80,0.00,70.00,44,785,833248,38,20,0.00,0.00,,
2026-03-31,20:00:36.635,55.84129341,37.70978649,88.2360008239746,171.38128662109375,178.7,705,98.68,146.50,115.20,72.46,10615.39,0.00,66.00,43,793,833256,39,20,0.00,0.00,,
2026-03-31,20:00:36.933,55.84107715,37.70980873,88.30800247192383,171.36273193359375,177.2,729,98.96,146.40,107.00,71.14,10414.90,0.00,63.00,43,801,833264,39,20,0.00,0.00,,
2026-03-31,20:00:37.234,55.84107715,37.70980873,88.30800247192383,171.36273193359375,177.2,729,99.68,146.50,117.60,65.96,9663.14,0.00,69.00,43,809,833272,39,20,0.00,0.00,,
2026-03-31,20:00:37.536,55.84107715,37.70980873,88.30800247192383,171.36273193359375,177.2,729,101.12,146.20,129.90,81.61,11931.38,0.00,72.00,42,818,833281,39,20,0.00,0.00,,
2026-03-31,20:00:37.840,55.8408491,37.70983579,92.62799835205078,171.19256591796875,175.3,755,101.23,145.90,89.70,79.09,11539.23,0.00,63.00,42,826,833289,39,20,0.00,0.00,,
2026-03-31,20:00:38.139,55.8408491,37.70983579,92.62799835205078,171.19256591796875,175.3,755,102.13,145.60,110.20,80.45,11713.52,0.00,69.00,41,835,833298,39,20,0.00,0.00,,
2026-03-31,20:00:38.437,55.8408491,37.70983579,92.62799835205078,171.19256591796875,175.3,755,103.43,145.30,108.50,82.96,12054.09,0.00,72.00,40,843,833306,39,20,0.00,0.00,,
2026-03-31,20:00:38.738,55.8408491,37.70983579,92.62799835205078,171.19256591796875,175.3,755,104.98,145.10,114.20,83.74,12150.67,0.00,73.00,39,852,833315,40,20,0.00,0.00,,
2026-03-31,20:00:39.038,55.84061387,37.70985493,96.6240005493164,170.8818359375,176.4,781,104.83,144.90,125.80,80.93,11726.76,0.00,79.00,38,861,833324,40,20,0.00,0.00,,
2026-03-31,20:00:39.340,55.84061387,37.70985493,96.6240005493164,170.8818359375,176.4,781,106.16,144.60,133.30,89.99,13012.55,0.00,69.00,38,870,833333,40,20,0.00,0.00,,
2026-03-31,20:00:39.636,55.84061387,37.70985493,96.6240005493164,170.8818359375,176.4,781,107.39,144.50,113.00,82.02,11851.89,0.00,75.00,37,878,833341,40,20,0.00,0.00,,
2026-03-31,20:00:39.942,55.84037856,37.70987683,98.27999725341797,169.73876953125,175.7,807,107.53,144.50,125.90,81.62,11794.09,0.00,70.00,37,887,833350,40,20,0.00,0.00,,
2026-03-31,20:00:40.240,55.84037856,37.70987683,98.27999725341797,169.73876953125,175.7,807,108.25,144.20,88.40,83.76,12078.19,0.00,64.00,36,896,833359,40,20,0.00,0.00,,
2026-03-31,20:00:40.541,55.84037856,37.70987683,98.27999725341797,169.73876953125,175.7,807,108.25,144.30,106.30,76.30,11010.09,0.00,72.00,37,905,833368,40,20,0.00,0.00,,
2026-03-31,20:00:40.842,55.84013061,37.70990436,99.64800109863282,169.3292236328125,176.3,835,109.48,144.00,115.60,87.75,12636.00,0.00,71.00,36,915,833378,40,20,0.00,0.00,,
2026-03-31,20:00:41.136,55.84013061,37.70990436,99.64800109863282,169.3292236328125,176.3,835,110.52,143.90,98.60,84.04,12093.36,0.00,77.00,35,924,833387,40,20,0.00,0.00,,
2026-03-31,20:00:41.437,55.84013061,37.70990436,99.64800109863282,169.3292236328125,176.3,835,110.70,143.80,89.80,82.72,11895.14,0.00,66.00,35,933,833396,41,20,0.00,0.00,,
2026-03-31,20:00:41.736,55.84013061,37.70990436,99.64800109863282,169.3292236328125,176.3,835,111.13,143.70,102.00,86.46,12424.30,0.00,78.00,35,942,833405,41,20,0.00,0.00,,
2026-03-31,20:00:42.035,55.83987856,37.70993681,101.87999725341797,169.37353515625,176.0,863,111.10,143.80,81.40,75.47,10852.59,0.00,66.00,35,951,833414,41,20,0.00,0.00,,
2026-03-31,20:00:42.337,55.83987856,37.70993681,101.87999725341797,169.37353515625,176.0,863,110.99,144.10,112.80,68.28,9839.15,0.00,72.00,36,961,833424,41,20,0.00,0.00,,
2026-03-31,20:00:42.637,55.83987856,37.70993681,101.87999725341797,169.37353515625,176.0,863,111.13,144.00,114.20,81.69,11763.36,0.00,74.00,36,970,833433,41,20,0.00,0.00,,
2026-03-31,20:00:42.935,55.83962202,37.7099703,102.38400192260742,169.23504638671875,175.9,892,112.03,143.70,101.70,88.07,12655.66,0.00,81.00,35,979,833442,41,20,0.00,0.00,,
2026-03-31,20:00:43.233,55.83962202,37.7099703,102.38400192260742,169.23504638671875,175.9,892,112.14,143.60,103.50,85.24,12240.46,0.00,77.00,34,989,833452,41,20,0.00,0.00,,
2026-03-31,20:00:43.535,55.83962202,37.7099703,102.38400192260742,169.23504638671875,175.9,892,112.10,143.60,94.90,78.05,11207.98,0.00,69.00,34,998,833461,41,20,0.00,0.00,,
2026-03-31,20:00:43.844,55.83936927,37.71000418,102.9240005493164,168.0521240234375,175.9,920,111.92,143.70,96.80,73.62,10579.19,0.00,75.00,35,1007,833470,41,20,0.00,0.00,,
2026-03-31,20:00:44.140,55.83936927,37.71000418,102.9240005493164,168.0521240234375,175.9,920,112.54,143.60,109.00,78.75,11308.50,0.00,69.00,34,1017,833480,41,20,0.00,0.00,,
2026-03-31,20:00:44.434,55.83936927,37.71000418,102.9240005493164,168.0521240234375,175.9,920,111.64,143.80,116.10,71.84,10330.59,0.00,77.00,35,1026,833489,41,20,0.00,0.00,,
2026-03-31,20:00:44.753,55.83936927,37.71000418,102.9240005493164,168.0521240234375,175.9,920,112.50,143.70,101.20,78.65,11302.01,0.00,77.00,35,1035,833498,41,20,0.00,0.00,,
2026-03-31,20:00:45.053,55.83911341,37.71003199,103.03200302124024,168.00640869140625,176.0,948,112.18,143.80,84.40,74.14,10661.33,0.00,72.00,35,1045,833508,41,20,0.00,0.00,,
2026-03-31,20:00:45.354,55.83911341,37.71003199,103.03200302124024,168.00640869140625,176.0,948,111.92,143.70,111.80,78.71,11310.63,0.00,78.00,35,1054,833517,41,20,0.00,0.00,,
2026-03-31,20:00:45.657,55.83911341,37.71003199,103.03200302124024,168.00640869140625,176.0,948,111.56,143.70,85.70,74.52,10708.52,0.00,71.00,35,1063,833526,41,20,0.00,0.00,,
2026-03-31,20:00:45.953,55.83885238,37.71006678,104.36399917602539,168.6849365234375,175.2,978,111.85,143.60,100.50,79.16,11367.38,0.00,76.00,34,1073,833536,41,20,0.00,0.00,,
2026-03-31,20:00:46.254,55.83885238,37.71006678,104.36399917602539,168.6849365234375,175.2,978,112.68,143.60,110.50,78.73,11305.63,0.00,76.00,34,1082,833545,41,20,0.00,0.00,,
2026-03-31,20:00:46.561,55.83885238,37.71006678,104.36399917602539,168.6849365234375,175.2,978,112.68,143.50,102.10,77.82,11167.17,0.00,69.00,34,1092,833555,41,20,0.00,0.00,,
2026-03-31,20:00:46.862,55.83859825,37.71009628,102.60000000000001,168.65283203125,175.4,1006,112.36,143.50,103.90,79.02,11339.37,0.00,74.00,34,1101,833564,41,20,0.00,0.00,,
2026-03-31,20:00:47.157,55.83859825,37.71009628,102.60000000000001,168.65283203125,175.4,1006,111.64,143.60,98.40,73.06,10491.42,0.00,69.00,34,1110,833573,41,20,0.00,0.00,,
2026-03-31,20:00:47.459,55.83859825,37.71009628,102.60000000000001,168.65283203125,175.4,1006,111.35,143.60,90.00,73.74,10589.06,0.00,70.00,34,1120,833583,41,20,0.00,0.00,,
2026-03-31,20:00:47.758,55.83859825,37.71009628,102.60000000000001,168.65283203125,175.4,1006,111.20,143.80,68.20,65.78,9459.16,0.00,69.00,35,1129,833592,41,20,0.00,0.00,,
2026-03-31,20:00:48.058,55.83833939,37.71012796,103.24800109863281,168.74542236328125,175.2,1035,111.31,144.00,110.20,69.39,9992.16,0.00,78.00,36,1138,833601,41,20,0.00,0.00,,
2026-03-31,20:00:48.357,55.83833939,37.71012796,103.24800109863281,168.74542236328125,175.2,1035,110.99,144.10,103.50,67.79,9768.54,0.00,69.00,36,1148,833611,41,20,0.00,0.00,,
2026-03-31,20:00:48.656,55.83833939,37.71012796,103.24800109863281,168.74542236328125,175.2,1035,110.99,144.10,74.20,72.57,10457.34,0.00,69.00,36,1157,833620,41,20,0.00,0.00,,
2026-03-31,20:00:48.955,55.83808083,37.71016677,101.23200302124023,169.0458984375,176.1,1064,110.52,144.20,102.10,71.10,10252.62,0.00,66.00,36,1166,833629,41,20,0.00,0.00,,
2026-03-31,20:00:49.258,55.83808083,37.71016677,101.23200302124023,169.0458984375,176.1,1064,110.95,144.10,93.60,72.02,10378.08,0.00,71.00,36,1175,833638,41,20,0.00,0.00,,
2026-03-31,20:00:49.556,55.83808083,37.71016677,101.23200302124023,169.0458984375,176.1,1064,111.35,144.20,96.80,72.83,10502.09,0.00,72.00,36,1184,833647,41,20,0.00,0.00,,
2026-03-31,20:00:49.861,55.83782603,37.71020567,101.48400192260742,169.0963134765625,175.8,1092,110.41,144.10,74.60,74.17,10687.90,0.00,66.00,36,1194,833657,41,20,0.00,0.00,,
2026-03-31,20:00:50.155,55.83782603,37.71020567,101.48400192260742,169.0963134765625,175.8,1092,111.06,144.10,92.10,71.61,10319.00,0.00,64.00,36,1203,833666,41,20,0.00,0.00,,
2026-03-31,20:00:50.456,55.83782603,37.71020567,101.48400192260742,169.0963134765625,175.8,1092,109.08,144.50,66.40,53.45,7723.53,0.00,65.00,37,1212,833675,41,20,0.00,0.00,,
2026-03-31,20:00:50.758,55.83782603,37.71020567,101.48400192260742,169.0963134765625,175.8,1092,109.51,144.60,103.10,63.43,9171.98,0.00,72.00,38,1221,833684,41,20,0.00,0.00,,
2026-03-31,20:00:51.056,55.83757665,37.71023856,100.65599670410157,169.1829833984375,175.9,1120,110.09,144.40,119.00,75.96,10968.62,0.00,82.00,37,1230,833693,41,20,0.00,0.00,,
2026-03-31,20:00:51.358,55.83757665,37.71023856,100.65599670410157,169.1829833984375,175.9,1120,109.51,144.70,46.10,53.60,7755.92,0.00,62.00,38,1240,833703,41,20,0.00,0.00,,
